bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad,floor_ratio,connectivity_score,area_per_bhk
1 BHK,409.95,515.73,2,15,14,1,Unfurnished,0,2,2,0,1,Marble,1,1,0,0,1,Bike,0,Tanker,2021.51,Hinjewadi,411057,Society,6.4,0.98,2.56,2.67,7500.0,3188213.3,7777.078424198073,Owner,30,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0717628929132049,0.0850201800683018,0.0952380952380952,0.5789473684210527,0.7000000000000001,1.0,0.0,0.2,0.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1401514977672322,1.0,0.8611111111111112,0.0648379052369077,0.851985559566787,0.8200000000000001,0.0928923436907381,0.2636363636363636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.39974502617593377,409.95
1 RK,470.36,530.67,2,12,9,1,Fully Furnished,1,1,2,0,1,Marble,1,0,1,1,0,Covered,1,Borewell,1418.38,Aundh,411007,Standalone,3.25,4.68,2.04,1.88,24767.47,8504634.57,18081.11780338464,Broker,8,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1006738389678012,0.0908180689226948,0.0952380952380952,0.4210526315789473,0.45,1.0,1.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0709506129211395,0.107142857143117,0.4236111111111111,0.3724023275145469,0.6642599277978339,0.504,0.4111376178751404,0.0636363636363636,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.525193710598453,470.36
1 RK,511.15,613.21,8,14,4,1,Fully Furnished,1,1,1,0,1,Vitrified,1,1,0,0,0,Not Specified,1,Municipal,1582.9,Kothrud,411038,Standalone,2.06,7.35,1.27,1.21,15214.17,5830482.21,11406.59730020542,Owner,35,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1201950687239174,0.1228500465693884,0.3809523809523809,0.5263157894736842,0.2,1.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0898270236035449,0.6607142857146755,0.2583333333333333,0.5943474646716541,0.3862815884476534,0.236,0.2049986595621401,0.3090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5776066383384455,511.15
1 BHK,320.76,389.21,2,12,10,1,Semi-Furnished,1,2,1,0,2,Vitrified,1,1,0,0,0,Stilt,1,Municipal,800.0,Wakad,411057,Society,5.55,4.24,2.07,2.04,7500.0,2800000.0,8729.267988527248,Owner,20,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0290784486389218,0.0359205215771499,0.0952380952380952,0.4210526315789473,0.5,1.0,1.0,0.2,0.2,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7430555555555556,0.3358270989193682,0.6750902527075812,0.5680000000000001,0.1223075421558441,0.1727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.4164884583936096,320.76
3 BHK,916.21,1092.25,7,13,2,1,Fully Furnished,1,4,3,1,4,Not Specified,1,1,1,0,0,Stilt,1,Municipal,4149.97,Aundh,411007,Standalone,3.27,3.88,1.81,1.8,29166.55,20001084.41,21830.24023968304,Broker,45,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3140482024579808,0.3087550450170755,0.3333333333333333,0.4736842105263157,0.1,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.3843630530861762,0.107142857143117,0.4263888888888889,0.3059019118869492,0.5812274368231047,0.4720000000000001,0.526937550420848,0.3999999999999999,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5546441245950648,305.40333333333336
2 BHK,630.23,722.84,11,12,12,1,Semi-Furnished,1,2,2,0,3,Vitrified,0,0,0,0,1,Not Specified,0,Municipal,2203.18,Aundh,411007,Society,3.38,4.29,1.5,1.46,20850.47,8368023.93,13277.730241340461,Owner,51,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1771842336996056,0.1653950636448308,0.5238095238095237,0.4210526315789473,0.6000000000000001,1.0,1.0,0.2,0.4,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.1609956354323951,0.107142857143117,0.4416666666666666,0.339983374896093,0.4693140794223827,0.3359999999999999,0.2627863564428114,0.4545454545454545,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.574839248960263,315.115
3 BHK,1355.79,1653.12,7,8,4,1,Semi-Furnished,0,4,3,2,4,Vitrified,1,1,0,0,0,Open,1,Borewell,5668.8,Aundh,411007,Society,3.51,3.42,1.13,1.4,68213.3,13633672.47,10055.888057885071,Owner,30,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5244218767946706,0.5264164855634896,0.3333333333333333,0.2105263157894736,0.2,1.0,0.0,0.6000000000000001,0.6000000000000001,0.4,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.5586279378221222,0.107142857143117,0.4597222222222222,0.2676641729010806,0.335740072202166,0.3119999999999999,0.1632779944578763,0.2636363636363636,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5991058326708367,451.93
1 RK,415.96,492.35,0,11,5,1,Semi-Furnished,1,1,1,0,1,Vitrified,1,1,0,1,0,Open,1,Municipal,3291.28,Kharadi,411014,Society,3.99,1.81,1.87,2.13,17135.64,5144276.24,12367.237811328014,Owner,41,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0746391515754814,0.0759469108972369,0.0,0.368421052631579,0.25,1.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2858401677903172,0.232142857143117,0.5263888888888889,0.1338320864505403,0.6028880866425993,0.604,0.2346674293366871,0.3636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433739245881519,415.96
2 BHK,595.72,719.05,13,14,14,1,Fully Furnished,1,2,3,1,3,Vitrified,1,1,1,1,0,Covered,0,Not Specified,1572.12,Wakad,411057,Society,4.09,3.1,1.92,2.33,25376.13,7096387.46,11912.286745450883,Owner,31,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1606684788851028,0.163924247128221,0.6190476190476191,0.5263157894736842,0.7000000000000001,1.0,1.0,0.2,0.6000000000000001,0.2,0.2222222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0.0885901666429545,1.0,0.5402777777777777,0.2410640066500415,0.6209386281588447,0.684,0.2206153783432188,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9285714285714286,0.48234245472593795,297.86
2 BHK,834.02,1051.94,5,6,8,1,Semi-Furnished,1,3,2,1,2,Not Specified,0,0,0,0,0,Bike,0,Borewell,1727.77,Hadapsar,411028,Standalone,5.38,2.66,2.68,1.76,17015.54,6001483.64,7195.850986786887,Broker,14,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2747138098702094,0.2931116113008383,0.238095238095238,0.1052631578947368,0.4,1.0,1.0,0.4000000000000001,0.4,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1064488666351524,0.482142857143117,0.7194444444444444,0.2044887780548628,0.8953068592057762,0.456,0.0749440660607311,0.1181818181818181,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4971241510080432,417.01
4 BHK,1362.91,1491.86,5,11,6,1,Unfurnished,0,5,5,2,8,Granite,1,1,0,0,0,Covered,0,Corporation + Borewell,4224.33,Wakad,411057,Society,4.87,2.4,1.79,2.3,34826.55,9170945.61,6728.944398382871,Owner,22,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5278293579386655,0.4638349891338094,0.238095238095238,0.368421052631579,0.3,1.0,0.0,0.8,1.0,0.4,0.7777777777777777,1.0,1.0,0.0,0.0,0.0,0.0,0.392894841916371,1.0,0.6486111111111111,0.1828761429758935,0.5740072202166066,0.6719999999999999,0.0605232402274667,0.1909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45454545454545453,0.4694912158526222,340.7275
3 BHK,559.18,673.6,14,16,5,1,Unfurnished,1,4,4,2,3,Granite,1,1,0,0,0,Covered,0,Corporation + Borewell,1912.79,Pune Camp,411001,Society,3.06,5.19,1.01,1.6,13182.63,6082989.61,10878.41054758754,Builder,38,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1431812090815115,0.1462860912760012,0.6666666666666666,0.631578947368421,0.25,1.0,1.0,0.6000000000000001,0.8,0.4,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.1276773707954895,0.0,0.3972222222222222,0.4147963424771405,0.2924187725631769,0.3920000000000001,0.1886829981826875,0.3363636363636363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.5497665537730951,186.39333333333332
2 BHK,591.08,717.53,0,17,10,1,Fully Furnished,1,4,2,1,3,Wooden,1,1,0,1,0,Covered,1,Corporation + Borewell,1383.46,Wakad,411057,Society,4.14,3.96,1.84,2.44,19887.59,4609014.96,7797.616160249035,Owner,28,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1584478731957578,0.1633343682086309,0.0,0.6842105263157894,0.5,1.0,1.0,0.6000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.0669440224699505,1.0,0.5472222222222222,0.312551953449709,0.5920577617328521,0.728,0.0935301326724624,0.2454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4448984363947569,295.54
2 BHK,570.7,698.69,8,13,8,1,Unfurnished,0,3,2,1,3,Granite,1,1,0,0,0,Covered,0,Borewell,2432.97,Kharadi,411014,Standalone,4.45,0.93,1.63,1.49,25477.57,8436694.02,14783.062940248816,Broker,24,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1486944369998851,0.1560229742316051,0.3809523809523809,0.4736842105263157,0.4,1.0,0.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.1873608822760004,0.232142857143117,0.5902777777777778,0.0606816292601828,0.516245487364621,0.348,0.3092810187821906,0.209090909090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6150140092290541,285.35
2 BHK,700.41,777.39,8,8,9,1,Semi-Furnished,1,3,1,1,2,Marble,0,0,0,0,1,Covered,1,Corporation + Borewell,3261.15,Aundh,411007,Society,3.87,3.27,1.11,1.36,21876.47,6300817.78,8995.899230450737,Owner,34,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2107708947509475,0.1865647314498603,0.3809523809523809,0.2105263157894736,0.45,1.0,1.0,0.4000000000000001,0.2,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,1.0,0.2823831640590938,0.107142857143117,0.5097222222222223,0.255195344970906,0.3285198555956679,0.296,0.1305379541582606,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5912514281688444,350.205
1 BHK,437.99,517.39,1,16,12,1,Semi-Furnished,1,2,2,0,2,Ceramic,1,1,0,1,1,Covered,0,Corporation + Borewell,800.0,Pimple Saudagar,411027,Society,4.87,5.4,1.33,1.87,7500.0,2990753.51,6828.360259366652,Broker,47,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0851822428117462,0.0856643899410121,0.0476190476190476,0.631578947368421,0.6000000000000001,1.0,1.0,0.2,0.4,0.0,0.1111111111111111,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.464285714286234,0.6486111111111111,0.4322527015793848,0.407942238267148,0.5000000000000001,0.0635926576126369,0.4181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.4336652379784023,437.99
3 BHK,1115.06,1420.67,7,11,4,1,Fully Furnished,1,3,3,2,5,Vitrified,1,1,0,1,0,Stilt,1,Corporation + Borewell,4640.19,Aundh,411007,Society,4.08,4.29,1.21,1.4,35460.57,21607449.29,19377.83553351389,Broker,17,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092135992955319,0.4362076994722136,0.3333333333333333,0.368421052631579,0.2,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.4444444444444445,1.0,1.0,0.0,1.0,0.0,1.0,0.4406090660008903,0.107142857143117,0.5388888888888889,0.339983374896093,0.3646209386281588,0.3119999999999999,0.451193854493926,0.1454545454545454,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5497179738389877,371.68666666666667
3 BHK,1042.77,1298.54,1,15,8,1,Semi-Furnished,1,3,3,2,6,Marble,0,1,0,0,0,Open,1,Tanker,2742.54,Kothrud,411038,Standalone,1.84,7.54,1.76,1.19,31082.46,8211795.16,7874.982172482906,Broker,17,2,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3746171369501129,0.388811704439615,0.0476190476190476,0.5789473684210527,0.4,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.2228797885181123,0.6607142857146755,0.2277777777777778,0.6101413133832085,0.5631768953068592,0.2279999999999999,0.0959191388582434,0.1454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5844747776268626,347.59
3 BHK,912.75,998.88,19,20,14,1,Semi-Furnished,1,3,3,2,6,Marble,1,0,0,1,0,Covered,0,Tanker,2941.75,Hinjewadi,411057,Society,5.71,0.2,2.43,2.16,26456.68,9375218.56,10271.398038893454,Broker,18,3,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3123923197672192,0.2725201800683018,0.9047619047619048,0.8421052631578947,0.7000000000000001,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.2457364003102469,1.0,0.7652777777777778,0.0,0.8050541516245489,0.6160000000000001,0.1699338552598905,0.1545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.5065724854359359,304.25
1 BHK,479.81,566.98,8,10,0,1,Semi-Furnished,1,2,1,1,2,Granite,1,1,1,1,1,Covered,1,Municipal,2148.1,Baner,411045,Society,2.6,2.54,2.38,2.03,34592.61,8765748.59,18269.207790583772,Owner,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105196408744592,0.104909189692642,0.3809523809523809,0.3157894736842105,0.0,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.154675961834128,0.7857142857146755,0.3333333333333333,0.1945137157107231,0.7870036101083032,0.564,0.4169487557401008,0.009090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5967738683396902,479.81
3 BHK,863.4,1005.92,1,16,7,1,Semi-Furnished,1,3,4,1,5,Vitrified,0,1,0,0,1,Covered,0,Municipal,3115.8,Kharadi,411014,Society,4.59,2.38,2.36,1.99,27064.27,14180348.63,16423.845992587445,Broker,12,2,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2887744553773115,0.2752522508537721,0.0476190476190476,0.631578947368421,0.35,1.0,1.0,0.4000000000000001,0.8,0.2,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.2657062476192225,0.232142857143117,0.6097222222222222,0.1812136325852036,0.779783393501805,0.548,0.3599588355857219,0.0999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5157685942436556,287.8
1 BHK,446.03,529.31,10,12,11,1,Semi-Furnished,1,1,0,0,2,Vitrified,1,0,0,0,0,Covered,1,Borewell,2306.54,Hadapsar,411028,Society,5.23,1.67,1.89,2.13,7981.43,5665657.22,12702.412887025537,Broker,6,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0890300164631111,0.0902902825209562,0.4761904761904761,0.4210526315789473,0.55,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.1728547760118591,0.482142857143117,0.6986111111111112,0.1221945137157106,0.6101083032490975,0.604,0.2450135093898599,0.0454545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4913338223436343,446.03
3 BHK,903.38,1106.06,4,15,8,1,Unfurnished,0,3,3,1,5,Granite,1,1,1,1,0,Open,0,Municipal,4266.32,Kharadi,411014,Society,4.09,1.28,1.84,2.08,35589.33,13896180.86,15382.431379928712,Owner,18,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3079080362954171,0.3141144054641416,0.1904761904761904,0.5789473684210527,0.4,1.0,0.0,0.4000000000000001,0.6000000000000001,0.2,0.4444444444444445,1.0,1.0,1.0,1.0,0.0,0.0,0.3977126177767783,0.232142857143117,0.5402777777777777,0.0897755610972568,0.5920577617328521,0.5840000000000001,0.3277898712314856,0.1545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5586566533827368,301.12666666666667
1 BHK,350.92,394.64,0,11,8,1,Semi-Furnished,1,1,0,0,2,Wooden,1,1,1,1,1,Covered,1,Tanker,2718.68,Aundh,411007,Society,3.35,3.27,1.04,2.04,13483.9,5204550.86,14831.160549412973,Broker,67,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435123856196638,0.0380277864017385,0.0,0.368421052631579,0.4,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.2201421811823342,0.107142857143117,0.4375,0.255195344970906,0.3032490974729242,0.5680000000000001,0.310763221844319,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5420252789426951,350.92
3 BHK,888.88,1088.63,8,15,9,1,Unfurnished,1,4,3,2,3,Vitrified,1,1,0,0,0,Covered,1,Borewell,2145.86,Hinjewadi,411057,Society,6.04,0.31,2.35,2.32,22232.03,6469035.33,7277.7375236252365,Owner,45,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3009686435162143,0.3073502018006831,0.3809523809523809,0.5789473684210527,0.45,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.1544189525955638,1.0,0.8111111111111111,0.0091438071487946,0.776173285198556,0.6799999999999999,0.0774729843088467,0.3999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4716155113538597,296.29333333333335
2 BHK,706.91,776.1,15,15,8,1,Fully Furnished,1,2,1,1,2,Vitrified,1,1,1,1,1,Covered,1,Municipal,1997.43,Viman Nagar,411014,Society,2.94,4.69,1.9,1.68,37186.09,7284323.64,10304.456918136679,Owner,16,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2138816570312798,0.1860641105246818,0.7142857142857142,0.5789473684210527,0.4,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.1373886484526667,0.232142857143117,0.3805555555555555,0.3732335827098919,0.6137184115523465,0.424,0.1709536999173499,0.1363636363636363,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5602526421005571,353.455
1 BHK,351.18,415.16,1,11,4,1,Fully Furnished,1,1,1,0,1,Granite,0,0,0,0,0,Bike,1,Municipal,800.0,Kothrud,411038,Standalone,2.29,7.2,1.24,1.15,14724.1,5568794.9,15857.380545589158,Broker,14,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0436368161108771,0.0459911518162061,0.0476190476190476,0.368421052631579,0.2,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6607142857146755,0.2902777777777778,0.5818786367414795,0.3754512635379061,0.2119999999999999,0.3424642683741909,0.1181818181818181,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5777448418290609,351.18
2 BHK,749.41,875.54,1,15,11,1,Unfurnished,0,3,1,1,4,Vitrified,1,1,0,0,0,Stilt,1,Borewell,3017.49,Hinjewadi,411057,Society,5.42,1.19,2.55,2.38,18817.34,5164194.03,6891.012970203227,Owner,37,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2342212565565297,0.2246546103694505,0.0476190476190476,0.5789473684210527,0.55,1.0,0.0,0.4000000000000001,0.2,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.2544265251892001,1.0,0.725,0.0822942643391521,0.8483754512635379,0.704,0.0655282622365916,0.3272727272727272,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4691484458859766,374.705
1 RK,417.67,479.95,4,15,6,1,Unfurnished,0,1,0,0,1,Wooden,1,1,1,0,0,Covered,1,Corporation + Borewell,2362.63,Kothrud,411038,Society,1.99,7.16,1.23,1.6,13789.98,3961697.24,9485.232935092297,Owner,15,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.075457521344615,0.0711347407637379,0.1904761904761904,0.5789473684210527,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1792903332400145,0.6607142857146755,0.2486111111111111,0.5785536159600997,0.371841155234657,0.3920000000000001,0.1456493834603557,0.1272727272727272,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5442716475831766,417.67
4 BHK,1821.5,2307.19,0,18,12,1,Semi-Furnished,1,4,4,3,5,Vitrified,1,1,1,1,0,Covered,0,Corporation + Borewell,5472.61,Wakad,411057,Society,4.68,1.97,1.9,2.34,47617.14,14397353.5,7904.119407082075,Owner,26,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7473008154982963,0.7802468177584603,0.0,0.7368421052631579,0.6000000000000001,1.0,1.0,0.6000000000000001,0.8,0.6000000000000001,0.4444444444444445,1.0,1.0,1.0,1.0,0.0,0.0,0.5361178295569804,1.0,0.6222222222222222,0.1471321695760598,0.6137184115523465,0.688,0.0968191471356016,0.2272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48549608480107265,455.375
3 BHK,1083.98,1376.52,10,11,17,1,Unfurnished,1,4,2,1,4,Vitrified,0,0,1,0,0,Covered,1,Municipal,2780.44,Hadapsar,411028,Standalone,4.92,0.89,2.1,2.01,22115.13,7038987.68,6493.650879167512,Broker,6,3,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3943393698074198,0.419074045327538,0.4761904761904761,0.368421052631579,0.8500000000000001,1.0,1.0,0.6000000000000001,0.4,0.2,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.2272282930456053,0.482142857143117,0.6555555555555556,0.0573566084788029,0.6859205776173286,0.5559999999999999,0.053255225545657,0.0454545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.5393774978198527,361.32666666666665
