bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad
2 BHK,570.7,698.69,8,13,8,1,Unfurnished,0,3,2,1,3,Granite,1,1,0,0,0,Covered,0,Borewell,2432.97,Kharadi,411014,Standalone,4.45,0.93,1.63,1.49,25477.57,8436694.02,14783.11,Broker,24,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14869443699988516,0.15602297423160516,0.38095238095238093,0.4736842105263157,0.4,1.0,0.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.1873608822760004,0.232142857143117,0.5902777777777778,0.060681629260182876,0.516245487364621,0.348,0.3092810187821906,0.20909090909090908,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,700.41,777.39,8,8,9,1,Semi-Furnished,1,3,1,1,2,Marble,0,0,0,0,1,Covered,1,Corporation + Borewell,3261.15,Aundh,411007,Society,3.87,3.27,1.11,1.36,21876.47,6300817.78,8995.86,Owner,34,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21077089475094757,0.1865647314498603,0.38095238095238093,0.21052631578947367,0.45,1.0,1.0,0.4000000000000001,0.2,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,1.0,0.2823831640590938,0.107142857143117,0.5097222222222223,0.255195344970906,0.32851985559566793,0.29600000000000004,0.13053795415826067,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,437.99,517.39,1,16,12,1,Semi-Furnished,1,2,2,0,2,Ceramic,1,1,0,1,1,Covered,0,Corporation + Borewell,800.0,Pimple Saudagar,411027,Society,4.87,5.4,1.33,1.87,7500.0,2990753.51,6828.34,Broker,47,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08518224281174626,0.08566438994101214,0.047619047619047616,0.631578947368421,0.6000000000000001,1.0,1.0,0.2,0.4,0.0,0.1111111111111111,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.464285714286234,0.6486111111111111,0.43225270157938483,0.40794223826714804,0.5000000000000001,0.06359265761263697,0.41818181818181815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3 BHK,1115.06,1420.67,7,11,4,1,Fully Furnished,1,3,3,2,5,Vitrified,1,1,0,1,0,Stilt,1,Corporation + Borewell,4640.19,Aundh,411007,Society,4.08,4.29,1.21,1.4,35460.57,21607449.29,19377.89,Broker,17,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40921359929553197,0.43620769947221366,0.3333333333333333,0.368421052631579,0.2,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.4444444444444445,1.0,1.0,0.0,1.0,0.0,1.0,0.4406090660008903,0.107142857143117,0.5388888888888889,0.33998337489609304,0.3646209386281588,0.31199999999999994,0.451193854493926,0.14545454545454545,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1042.77,1298.54,1,15,8,1,Semi-Furnished,1,3,3,2,6,Marble,0,1,0,0,0,Open,1,Tanker,2742.54,Kothrud,411038,Standalone,1.84,7.54,1.76,1.19,31082.46,8211795.16,7874.99,Broker,17,2,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37461713695011295,0.38881170443961505,0.047619047619047616,0.5789473684210527,0.4,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.2228797885181123,0.6607142857146755,0.2277777777777778,0.6101413133832085,0.5631768953068592,0.22799999999999998,0.09591913885824346,0.14545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,912.75,998.88,19,20,14,1,Semi-Furnished,1,3,3,2,6,Marble,1,0,0,1,0,Covered,0,Tanker,2941.75,Hinjewadi,411057,Society,5.71,0.2,2.43,2.16,26456.68,9375218.56,10271.4,Broker,18,3,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.31239231976721926,0.2725201800683018,0.9047619047619047,0.8421052631578947,0.7000000000000001,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.2457364003102469,1.0,0.7652777777777778,0.0,0.8050541516245489,0.6160000000000001,0.16993385525989055,0.15454545454545454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,479.81,566.98,8,10,0,1,Semi-Furnished,1,2,1,1,2,Granite,1,1,1,1,1,Covered,1,Municipal,2148.1,Baner,411045,Society,2.6,2.54,2.38,2.03,34592.61,8765748.59,18269.12,Owner,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10519640874459206,0.10490918969264207,0.38095238095238093,0.3157894736842105,0.0,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.15467596183412807,0.7857142857146755,0.33333333333333337,0.19451371571072318,0.7870036101083032,0.564,0.4169487557401008,0.00909090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,863.4,1005.92,1,16,7,1,Semi-Furnished,1,3,4,1,5,Vitrified,0,1,0,0,1,Covered,0,Municipal,3115.8,Kharadi,411014,Society,4.59,2.38,2.36,1.99,27064.27,14180348.63,16423.93,Broker,12,2,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2887744553773115,0.27525225085377214,0.047619047619047616,0.631578947368421,0.35000000000000003,1.0,1.0,0.4000000000000001,0.8,0.2,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.2657062476192225,0.232142857143117,0.6097222222222222,0.18121363258520362,0.779783393501805,0.548,0.35995883558572195,0.09999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,446.03,529.31,10,12,11,1,Semi-Furnished,1,1,0,0,2,Vitrified,1,0,0,0,0,Covered,1,Borewell,2306.54,Hadapsar,411028,Society,5.23,1.67,1.89,2.13,7981.43,5665657.22,12702.29,Broker,6,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08903001646311114,0.09029028252095622,0.47619047619047616,0.42105263157894735,0.55,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.17285477601185917,0.482142857143117,0.6986111111111112,0.12219451371571069,0.6101083032490975,0.604,0.2450135093898599,0.045454545454545456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,903.38,1106.06,4,15,8,1,Unfurnished,0,3,3,1,5,Granite,1,1,1,1,0,Open,0,Municipal,4266.32,Kharadi,411014,Society,4.09,1.28,1.84,2.08,35589.33,13896180.86,15382.38,Owner,18,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30790803629541713,0.3141144054641416,0.19047619047619047,0.5789473684210527,0.4,1.0,0.0,0.4000000000000001,0.6000000000000001,0.2,0.4444444444444445,1.0,1.0,1.0,1.0,0.0,0.0,0.3977126177767783,0.232142857143117,0.5402777777777777,0.08977556109725685,0.5920577617328521,0.5840000000000001,0.3277898712314856,0.15454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,350.92,394.64,0,11,8,1,Semi-Furnished,1,1,0,0,2,Wooden,1,1,1,1,1,Covered,1,Tanker,2718.68,Aundh,411007,Society,3.35,3.27,1.04,2.04,13483.9,5204550.86,14831.1,Broker,67,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04351238561966385,0.038027786401738595,0.0,0.368421052631579,0.4,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.22014218118233425,0.107142857143117,0.4375,0.255195344970906,0.3032490974729242,0.5680000000000001,0.31076322184431904,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,888.88,1088.63,8,15,9,1,Unfurnished,1,4,3,2,3,Vitrified,1,1,0,0,0,Covered,1,Borewell,2145.86,Hinjewadi,411057,Society,6.04,0.31,2.35,2.32,22232.03,6469035.33,7277.75,Owner,45,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3009686435162143,0.3073502018006831,0.38095238095238093,0.5789473684210527,0.45,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.15441895259556385,1.0,0.8111111111111111,0.009143807148794678,0.776173285198556,0.6799999999999999,0.07747298430884678,0.39999999999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,706.91,776.1,15,15,8,1,Fully Furnished,1,2,1,1,2,Vitrified,1,1,1,1,1,Covered,1,Municipal,1997.43,Viman Nagar,411014,Society,2.94,4.69,1.9,1.68,37186.09,7284323.64,10304.42,Owner,16,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21388165703127987,0.1860641105246818,0.7142857142857142,0.5789473684210527,0.4,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.1373886484526667,0.232142857143117,0.38055555555555554,0.37323358270989193,0.6137184115523465,0.42400000000000004,0.17095369991734996,0.13636363636363635,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1 BHK,351.18,415.16,1,11,4,1,Fully Furnished,1,1,1,0,1,Granite,0,0,0,0,0,Bike,1,Municipal,800.0,Kothrud,411038,Standalone,2.29,7.2,1.24,1.15,14724.1,5568794.9,15857.5,Broker,14,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04363681611087715,0.045991151816206166,0.047619047619047616,0.368421052631579,0.2,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6607142857146755,0.2902777777777778,0.5818786367414795,0.37545126353790614,0.21199999999999997,0.34246426837419097,0.11818181818181817,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,749.41,875.54,1,15,11,1,Unfurnished,0,3,1,1,4,Vitrified,1,1,0,0,0,Stilt,1,Borewell,3017.49,Hinjewadi,411057,Society,5.42,1.19,2.55,2.38,18817.34,5164194.03,6891.01,Owner,37,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2342212565565297,0.2246546103694505,0.047619047619047616,0.5789473684210527,0.55,1.0,0.0,0.4000000000000001,0.2,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.2544265251892001,1.0,0.725,0.0822942643391521,0.8483754512635379,0.704,0.06552826223659164,0.32727272727272727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,417.67,479.95,4,15,6,1,Unfurnished,0,1,0,0,1,Wooden,1,1,1,0,0,Covered,1,Corporation + Borewell,2362.63,Kothrud,411038,Society,1.99,7.16,1.23,1.6,13789.98,3961697.24,9485.13,Owner,15,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07545752134461504,0.07113474076373799,0.19047619047619047,0.5789473684210527,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.17929033324001453,0.6607142857146755,0.24861111111111112,0.5785536159600997,0.37184115523465705,0.3920000000000001,0.14564938346035575,0.12727272727272726,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 BHK,1821.5,2307.19,0,18,12,1,Semi-Furnished,1,4,4,3,5,Vitrified,1,1,1,1,0,Covered,0,Corporation + Borewell,5472.61,Wakad,411057,Society,4.68,1.97,1.9,2.34,47617.14,14397353.5,7904.13,Owner,26,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7473008154982963,0.7802468177584603,0.0,0.7368421052631579,0.6000000000000001,1.0,1.0,0.6000000000000001,0.8,0.6000000000000001,0.4444444444444445,1.0,1.0,1.0,1.0,0.0,0.0,0.5361178295569804,1.0,0.6222222222222222,0.14713216957605982,0.6137184115523465,0.688,0.09681914713560169,0.22727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3 BHK,1083.98,1376.52,10,11,17,1,Unfurnished,1,4,2,1,4,Vitrified,0,0,1,0,0,Covered,1,Municipal,2780.44,Hadapsar,411028,Standalone,4.92,0.89,2.1,2.01,22115.13,7038987.68,6493.64,Broker,6,3,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39433936980741985,0.41907404532753806,0.47619047619047616,0.368421052631579,0.8500000000000001,1.0,1.0,0.6000000000000001,0.4,0.2,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.22722829304560538,0.482142857143117,0.6555555555555556,0.05735660847880299,0.6859205776173286,0.5559999999999999,0.053255225545657064,0.045454545454545456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1328.5,1552.1,2,6,5,1,Semi-Furnished,1,4,3,2,5,Vitrified,0,0,0,0,0,Covered,1,Municipal,2164.755,Wakad,411057,Standalone,4.43,2.52,2.62,1.86,36111.82,14309224.01,10770.97,Not Specified,17,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5113614610053985,0.4872128221049364,0.09523809523809523,0.10526315789473684,0.25,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,1.0,0.1565868943646135,1.0,0.5875,0.19285120532003322,0.8736462093862817,0.4960000000000001,0.18536340691122347,0.14545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1 BHK,411.8,507.04,2,13,5,1,Semi-Furnished,1,1,0,0,1,Granite,1,0,1,1,1,Covered,1,Municipal,1958.39,Kharadi,411014,Society,4.2,1.65,2.03,1.85,11530.47,6050848.25,14693.63,Owner,62,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07264826371606876,0.08164778019248684,0.09523809523809523,0.4736842105263157,0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.13290934458054718,0.232142857143117,0.5555555555555556,0.12053200332502076,0.6606498194945848,0.4920000000000001,0.3065173694802684,0.5545454545454546,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 BHK,1401.17,1753.43,16,21,10,1,Semi-Furnished,1,4,4,4,5,Marble,1,0,0,0,0,Open,1,Corporation + Borewell,2119.8,Nigdi,411044,Society,3.3,10.44,2.09,3.02,34867.95,9569174.05,6829.42,Broker,38,3,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5461397832995138,0.5653446134740765,0.7619047619047619,0.894736842105263,0.5,1.0,1.0,0.6000000000000001,0.8,0.8,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.1514289254719103,0.7678571428577925,0.4305555555555555,0.8512053200332501,0.6823104693140793,0.9600000000000002,0.06362601413080946,0.33636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2 BHK,655.05,962.365,10,10,5,1,Semi-Furnished,1,3,1,1,2,Vitrified,0,1,1,0,0,Covered,1,Tanker,2180.19,Hadapsar,411028,Standalone,5.11,2.14,2.23,2.36,23339.01,4668449.8,7126.81,Broker,14,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18906255982235154,0.2583495032598572,0.47619047619047616,0.3157894736842105,0.25,1.0,1.0,0.4000000000000001,0.2,0.2,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,1.0,0.1583578486490952,0.482142857143117,0.6819444444444445,0.16126350789692434,0.7328519855595668,0.696,0.07281110203758911,0.11818181818181817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,683.68,846.97,6,11,6,1,Semi-Furnished,1,3,3,3,6,Vitrified,0,1,1,0,0,Covered,1,Corporation + Borewell,2857.41,Kalyani Nagar,411006,Standalone,1.85,4.97,1.3,1.45,41727.48,15313325.16,22398.45,Owner,6,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20276427122018453,0.21356721515057442,0.2857142857142857,0.368421052631579,0.30000000000000004,1.0,1.0,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.5555555555555556,0.0,1.0,1.0,0.0,0.0,1.0,0.2360595435332345,0.089285714286234,0.22916666666666669,0.3965087281795511,0.39711191335740076,0.33199999999999996,0.5444858586894348,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,817.88,968.32,1,10,9,1,Fully Furnished,1,3,3,1,5,Marble,0,1,0,0,0,Covered,0,Tanker,4337.44,Aundh,411007,Standalone,3.94,5.08,1.04,1.24,27983.25,15035929.79,18384.05,Owner,18,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2669895478387381,0.26066050915864647,0.047619047619047616,0.3157894736842105,0.45,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.40587266110119274,0.107142857143117,0.5194444444444445,0.4056525353283458,0.3032490974729242,0.248,0.4204984452156252,0.15454545454545454,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,518.84,614.16,1,21,8,1,Fully Furnished,1,3,1,1,3,Marble,1,1,1,1,0,Stilt,0,Municipal,1234.28,Pune Camp,411001,Society,1.4,6.35,0.78,1.71,19461.41,4667492.85,8996.01,Owner,27,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12387533979095679,0.12321872089413227,0.047619047619047616,0.894736842105263,0.4,1.0,1.0,0.4000000000000001,0.2,0.2,0.2222222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0.0498276661266413,0.0,0.16666666666666666,0.511221945137157,0.20938628158844763,0.43600000000000005,0.13054258700800683,0.23636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2 BHK,651.37,757.11,6,22,9,1,Semi-Furnished,1,2,1,1,3,Wooden,1,1,0,1,0,Open,1,Borewell,1799.71,Hinjewadi,411057,Society,6.09,2.08,2.4,2.44,15664.34,5622107.66,8631.15,Owner,34,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1873013897928711,0.1786945048121702,0.2857142857142857,0.9473684210526316,0.45,1.0,1.0,0.2,0.2,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.11470299369868422,1.0,0.8180555555555555,0.15627597672485452,0.7942238267148014,0.728,0.11927364328539466,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1495.21,1768.26,3,13,15,1,Semi-Furnished,1,3,3,1,6,Marble,1,1,0,0,0,Covered,0,Municipal,4633.94,Wakad,411057,Society,5.56,1.91,2.03,2.1,26396.02,8636363.27,5776.03,Owner,19,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5911453348137372,0.5710998137224466,0.14285714285714285,0.4736842105263157,0.75,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.4398919643307892,1.0,0.7444444444444445,0.14214463840399,0.6606498194945848,0.5920000000000001,0.031091363503274516,0.16363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4 BHK,1327.2,1574.43,11,12,12,1,Fully Furnished,1,4,3,2,7,Vitrified,0,0,0,0,0,Covered,1,Municipal,4171.73,Kharadi,411014,Standalone,4.14,1.76,1.56,1.99,69115.45,12855385.97,9686.09,Broker,9,2,2,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.510739308549332,0.49587860912760023,0.5238095238095237,0.42105263157894735,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.38685971426080007,0.232142857143117,0.5472222222222222,0.12967581047381543,0.49097472924187724,0.548,0.1518561666936402,0.07272727272727272,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,754.92,847.78,4,11,6,1,Semi-Furnished,1,3,3,1,4,Ceramic,0,1,0,1,1,Not Specified,1,Borewell,3268.14,Kharadi,411014,Standalone,4.01,0.61,1.62,2.05,28228.0,8024390.12,10629.43,Owner,24,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23685822581262678,0.2138815585221981,0.19047619047619047,0.368421052631579,0.30000000000000004,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.2831851705669348,0.232142857143117,0.5291666666666667,0.0340814630091438,0.5126353790613719,0.572,0.18099184989072656,0.20909090909090908,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,618.12,760.68,2,7,8,1,Unfurnished,1,3,1,2,3,Vitrified,0,0,1,1,1,Covered,1,Municipal,3107.62,Baner,411045,Society,3.3,3.37,1.72,2.22,27450.58,14704457.15,23788.84,Owner,66,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17138864428194034,0.18007994411673395,0.09523809523809523,0.15789473684210525,0.4,1.0,1.0,0.4000000000000001,0.2,0.4,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,0.26476770495339413,0.7857142857146755,0.4305555555555555,0.2635078969243558,0.5487364620938628,0.6400000000000001,0.587428978413391,0.5909090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,501.83,579.66,6,8,12,1,Semi-Furnished,1,2,1,1,2,Ceramic,1,1,1,1,1,Covered,1,Municipal,2301.42,Baner,411045,Society,2.67,3.23,1.71,1.97,31543.46,12309991.91,24530.05,Broker,45,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11573471419273325,0.10983002173238127,0.2857142857142857,0.21052631578947367,0.6000000000000001,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.17226732632371233,0.7857142857146755,0.34305555555555556,0.25187032418952615,0.5451263537906137,0.54,0.6103217421491728,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,509.24,650.81,5,16,7,1,Fully Furnished,1,1,2,2,2,Vitrified,1,1,1,1,1,Covered,1,Municipal,2483.79,Baner,411045,Society,3.28,3.09,2.46,2.09,34287.96,9764462.79,19174.58,Owner,62,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11928098319231213,0.13744178826451414,0.23809523809523808,0.631578947368421,0.35000000000000003,1.0,1.0,0.0,0.4,0.4,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.19319177937592652,0.7857142857146755,0.42777777777777776,0.24023275145469652,0.8158844765342961,0.588,0.4449144899479516,0.5545454545454546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 BHK,1688.48,1876.61,12,12,9,1,Fully Furnished,1,5,4,3,6,Granite,1,0,0,0,0,Covered,0,Municipal,5055.04,Pimple Saudagar,411027,Society,3.42,5.37,1.44,1.8,48963.99,15151356.72,8973.35,Owner,52,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6836402618783262,0.6131480906550761,0.5714285714285714,0.42105263157894735,0.45,1.0,1.0,0.8,0.8,0.6000000000000001,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.48820740645552135,0.464285714286234,0.44722222222222224,0.4297589359933499,0.4476534296028881,0.4720000000000001,0.12984271783968368,0.4636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
