listing_id,source,listing_url,bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed
SYN-00322,synthetic,https://example.com/pune-listing/322,1 BHK,447.26,485.57,15,16,3,1,Unfurnished,1,1,0,0,2,Ceramic,1,1,0,0,0,Covered,0,Municipal,1651.41,Pimple Saudagar,411027,Society,3.48,5.24,1.26,1.8,7500.0,2800000.0,6260.27,Broker,48
SYN-00323,synthetic,https://example.com/pune-listing/323,3 BHK,888.88,1088.63,8,15,9,1,Unfurnished,1,4,3,2,3,Vitrified,1,1,0,0,0,Covered,1,Borewell,2145.86,Hinjewadi,411057,Society,6.04,0.31,2.35,2.32,22232.03,6469035.33,7277.75,Owner,45
SYN-00324,synthetic,https://example.com/pune-listing/324,2 BHK,647.07,718.69,6,10,3,1,Semi-Furnished,1,3,2,0,3,Wooden,1,1,0,0,1,Open,1,Tanker,800.0,Shivajinagar,411005,Society,0.22,6.77,1.71,0.85,28030.06,12104129.16,18706.09,Owner,8
SYN-00325,synthetic,https://example.com/pune-listing/325,2 BHK,706.91,776.1,15,15,8,1,Fully Furnished,1,2,1,1,2,Vitrified,1,1,1,1,1,Covered,1,Municipal,1997.43,Viman Nagar,411014,Society,2.94,4.69,1.9,1.68,37186.09,7284323.64,10304.42,Owner,16
SYN-00326,synthetic,https://example.com/pune-listing/326,1 BHK,351.18,415.16,1,11,4,1,Fully Furnished,1,1,1,0,1,Granite,0,0,0,0,0,Bike,1,Municipal,800.0,Kothrud,411038,Standalone,2.29,7.2,1.24,1.15,14724.1,5568794.9,15857.5,Broker,14
SYN-00327,synthetic,https://example.com/pune-listing/327,2 BHK,749.41,875.54,1,15,11,1,Unfurnished,0,3,1,1,4,Vitrified,1,1,0,0,0,Stilt,1,Borewell,3017.49,Hinjewadi,411057,Society,5.42,1.19,2.55,2.38,18817.34,5164194.03,6891.01,Owner,37
SYN-00328,synthetic,https://example.com/pune-listing/328,1 BHK,450.46,533.37,7,15,12,1,Semi-Furnished,0,2,0,0,2,Vitrified,1,1,0,1,1,Bike,1,Municipal,2585.45,Kharadi,411014,Society,4.49,0.86,1.73,2.29,19282.08,7517951.28,16689.62,Broker,23
SYN-00329,synthetic,https://example.com/pune-listing/329,3 BHK,814.57,948.88,7,18,8,1,Fully Furnished,1,4,2,2,5,Vitrified,0,1,1,0,0,Covered,1,Corporation + Borewell,3256.87,Aundh,411007,Society,3.59,3.65,1.74,1.86,35499.5,13638939.86,16743.82,Broker,22
SYN-00330,synthetic,https://example.com/pune-listing/330,1 RK,417.67,479.95,4,15,6,1,Unfurnished,0,1,0,0,1,Wooden,1,1,1,0,0,Covered,1,Corporation + Borewell,2362.63,Kothrud,411038,Society,1.99,7.16,1.23,1.6,13789.98,3961697.24,9485.13,Owner,15
SYN-00331,synthetic,https://example.com/pune-listing/331,4 BHK,1821.5,2307.19,0,18,12,1,Semi-Furnished,1,4,4,3,5,Vitrified,1,1,1,1,0,Covered,0,Corporation + Borewell,5472.61,Wakad,411057,Society,4.68,1.97,1.9,2.34,47617.14,14397353.5,7904.13,Owner,26
SYN-00332,synthetic,https://example.com/pune-listing/332,3 BHK,1016.65,1133.77,5,11,9,1,Semi-Furnished,0,4,2,2,6,Ceramic,1,1,1,0,0,Covered,0,Municipal,4408.46,Kharadi,411014,Society,3.65,0.65,1.72,2.24,25403.16,10471605.97,10300.14,Owner,22
SYN-00333,synthetic,https://example.com/pune-listing/333,3 BHK,1083.98,1376.52,10,11,17,1,Unfurnished,1,4,2,1,4,Vitrified,0,0,1,0,0,Covered,1,Municipal,2780.44,Hadapsar,411028,Standalone,4.92,0.89,2.1,2.01,22115.13,7038987.68,6493.64,Broker,6
SYN-00334,synthetic,https://example.com/pune-listing/334,3 BHK,1328.5,1552.1,2,6,5,1,Semi-Furnished,1,4,3,2,5,Vitrified,0,0,0,0,0,Covered,1,Municipal,,Wakad,411057,Standalone,4.43,2.52,2.62,1.86,36111.82,14309224.01,10770.97,,17
SYN-00335,synthetic,https://example.com/pune-listing/335,1 BHK,411.8,507.04,2,13,5,1,Semi-Furnished,1,1,0,0,1,Granite,1,0,1,1,1,Covered,1,Municipal,1958.39,Kharadi,411014,Society,4.2,1.65,2.03,1.85,11530.47,6050848.25,14693.63,Owner,62
SYN-00336,synthetic,https://example.com/pune-listing/336,4 BHK,1401.17,1753.43,16,21,10,1,Semi-Furnished,1,4,4,4,5,Marble,1,0,0,0,0,Open,1,Corporation + Borewell,,Nigdi,411044,Society,3.3,10.44,2.09,3.02,34867.95,9569174.05,6829.42,Broker,38
SYN-00337,synthetic,https://example.com/pune-listing/337,2 BHK,655.05,,10,10,5,1,Semi-Furnished,1,3,1,1,2,Vitrified,0,1,1,0,0,Covered,1,Tanker,2180.19,Hadapsar,411028,Standalone,5.11,2.14,2.23,2.36,23339.01,4668449.8,7126.81,Broker,14
SYN-00338,synthetic,https://example.com/pune-listing/338,3 BHK,683.68,846.97,6,11,6,1,Semi-Furnished,1,3,3,3,6,Vitrified,0,1,1,0,0,Covered,1,Corporation + Borewell,2857.41,Kalyani Nagar,411006,Standalone,1.85,4.97,1.3,1.45,41727.48,15313325.16,22398.45,Owner,6
SYN-00339,synthetic,https://example.com/pune-listing/339,2 BHK,501.57,628.53,7,9,7,1,Semi-Furnished,1,2,2,1,3,Wooden,1,1,1,1,0,Covered,1,Corporation + Borewell,968.95,Viman Nagar,411014,Society,2.26,5.61,2.02,1.3,22911.99,4330233.6,8633.37,Owner,57
SYN-00340,synthetic,https://example.com/pune-listing/340,3 BHK,817.88,968.32,1,10,9,1,Fully Furnished,1,3,3,1,5,Marble,0,1,0,0,0,Covered,0,Tanker,4337.44,Aundh,411007,Standalone,3.94,5.08,1.04,1.24,27983.25,15035929.79,18384.05,Owner,18
SYN-00341,synthetic,https://example.com/pune-listing/341,2 BHK,518.84,614.16,1,21,8,1,Fully Furnished,1,3,1,1,3,Marble,1,1,1,1,0,Stilt,0,Municipal,1234.28,Pune Camp,411001,Society,1.4,6.35,0.78,1.71,19461.41,4667492.85,8996.01,Owner,27
SYN-00342,synthetic,https://example.com/pune-listing/342,2 BHK,651.37,757.11,6,22,9,1,Semi-Furnished,1,2,1,1,3,Wooden,1,1,0,1,0,Open,1,Borewell,1799.71,Hinjewadi,411057,Society,6.09,2.08,2.4,2.44,15664.34,5622107.66,8631.15,Owner,34
SYN-00343,synthetic,https://example.com/pune-listing/343,3 BHK,1495.21,1768.26,3,13,15,1,Semi-Furnished,1,3,3,1,6,Marble,1,1,0,0,0,Covered,0,Municipal,4633.94,Wakad,411057,Society,5.56,1.91,2.03,2.1,26396.02,8636363.27,5776.03,Owner,19
SYN-00344,synthetic,https://example.com/pune-listing/344,4 BHK,1327.2,1574.43,11,12,12,1,Fully Furnished,1,4,3,2,7,Vitrified,0,0,0,0,0,Covered,1,Municipal,4171.73,Kharadi,411014,Standalone,4.14,1.76,1.56,1.99,69115.45,12855385.97,9686.09,Broker,9
SYN-00345,synthetic,https://example.com/pune-listing/345,2 BHK,684.75,805.71,11,13,13,1,Semi-Furnished,1,1,2,1,3,,1,1,0,0,0,Covered,1,Municipal,1946.63,Hinjewadi,411057,Society,5.46,1.08,3.18,3.01,25806.52,6247597.18,9123.91,Owner,43
SYN-00346,synthetic,https://example.com/pune-listing/346,2 BHK,754.92,847.78,4,11,6,1,Semi-Furnished,1,3,3,1,4,Ceramic,0,1,0,1,1,None,1,Borewell,3268.14,Kharadi,411014,Standalone,4.01,0.61,1.62,2.05,28228.0,8024390.12,10629.43,Owner,24
SYN-00347,synthetic,https://example.com/pune-listing/347,2 BHK,618.12,760.68,2,7,8,1,Unfurnished,1,3,1,2,3,Vitrified,0,0,1,1,1,Covered,1,Municipal,3107.62,Baner,411045,Society,3.3,3.37,1.72,2.22,27450.58,14704457.15,23788.84,Owner,66
SYN-00348,synthetic,https://example.com/pune-listing/348,1 RK,372.57,404.54,7,14,8,1,Fully Furnished,1,2,1,0,1,Vitrified,1,1,0,1,1,Open,1,Municipal,1219.67,Kharadi,411014,Society,3.83,0.71,2.33,1.68,18738.87,4646745.0,12472.17,Builder,25
SYN-00349,synthetic,https://example.com/pune-listing/349,1 BHK,473.31,544.55,13,14,5,1,Semi-Furnished,1,1,1,0,2,Vitrified,1,1,0,0,0,Covered,0,,800.0,Wakad,411057,Society,5.2,4.37,1.93,2.34,7500.0,3582287.17,7568.63,Broker,17
SYN-00350,synthetic,https://example.com/pune-listing/350,4 BHK,1366.81,1582.99,1,12,6,1,Semi-Furnished,1,4,4,3,7,Vitrified,1,1,0,0,0,Stilt,0,Borewell,3430.16,Hadapsar,411028,Society,5.03,1.67,2.18,2.35,40927.34,8713271.16,6374.89,Owner,47
SYN-00351,synthetic,https://example.com/pune-listing/351,1 BHK,501.83,579.66,6,8,12,1,Semi-Furnished,1,2,1,1,2,Ceramic,1,1,1,1,1,Covered,1,Municipal,2301.42,Baner,411045,Society,2.67,3.23,1.71,1.97,31543.46,12309991.91,24530.05,Broker,45
SYN-00352,synthetic,https://example.com/pune-listing/352,2 BHK,509.24,650.81,5,16,7,1,Fully Furnished,1,1,2,2,2,Vitrified,1,1,1,1,1,Covered,1,Municipal,2483.79,Baner,411045,Society,3.28,3.09,2.46,2.09,34287.96,9764462.79,19174.58,Owner,62
SYN-00353,synthetic,https://example.com/pune-listing/353,4 BHK,1688.48,1876.61,12,12,9,1,Fully Furnished,1,5,4,3,6,Granite,1,0,0,0,0,Covered,0,Municipal,5055.04,Pimple Saudagar,411027,Society,3.42,5.37,1.44,1.8,48963.99,15151356.72,8973.35,Owner,52
SYN-00354,synthetic,https://example.com/pune-listing/354,3 BHK,900.36,1060.58,6,7,6,1,Semi-Furnished,1,4,3,2,5,Marble,1,1,1,1,0,Stilt,0,Municipal,4805.73,Koregaon Park,411001,Society,1.8,4.35,1.66,1.04,51138.59,24844143.99,27593.47,Owner,11
SYN-00355,synthetic,https://example.com/pune-listing/355,1 BHK,388.33,443.3,7,16,11,1,Unfurnished,1,1,0,0,1,Ceramic,1,1,0,0,0,Covered,0,Municipal,984.89,Hinjewadi,411057,Society,6.09,1.14,2.19,2.55,10304.68,2800000.0,7210.43,Owner,49
SYN-00356,synthetic,https://example.com/pune-listing/356,1 BHK,430.71,485.07,1,14,9,1,Unfurnished,1,1,0,0,2,Marble,1,1,0,1,0,Open,0,Municipal,1225.08,Aundh,411007,Society,4.26,3.01,1.65,2.03,15281.75,3966372.75,9208.82,Owner,37
SYN-00357,synthetic,https://example.com/pune-listing/357,3 BHK,947.47,1184.5,10,12,5,1,Fully Furnished,1,5,3,1,4,Wooden,1,1,0,0,0,Bike,1,Tanker,2750.69,Hadapsar,411028,Society,5.41,1.53,2.26,2.31,18021.74,11704109.45,12353.07,Broker,16
SYN-00358,synthetic,https://example.com/pune-listing/358,3 BHK,787.23,929.66,7,17,5,1,Fully Furnished,1,3,3,2,5,Granite,1,1,1,0,1,Covered,1,Corporation + Borewell,3605.1,Kalyani Nagar,411006,Standalone,2.07,6.0,1.46,1.18,41799.54,24947216.6,31689.91,Owner,6
SYN-00359,synthetic,https://example.com/pune-listing/359,4 BHK,1175.25,1338.24,4,12,6,1,Unfurnished,1,5,4,2,6,Wooden,1,1,1,0,1,,1,Tanker,2434.91,Viman Nagar,411014,Society,3.24,5.29,1.45,1.22,33559.55,12524533.45,10656.88,Owner,18
SYN-00360,synthetic,https://example.com/pune-listing/360,1 BHK,426.28,463.63,2,13,8,1,Semi-Furnished,1,1,1,0,1,Ceramic,0,1,1,0,0,Covered,0,Municipal,1509.0,Pune Camp,411001,Society,2.64,6.26,1.74,2.1,16835.11,3666543.9,8601.26,Broker,55
SYN-00361,synthetic,https://example.com/pune-listing/361,2 BHK,791.24,985.43,0,14,9,1,Semi-Furnished,1,3,2,1,4,Vitrified,0,1,0,0,0,Covered,0,Corporation + Borewell,1909.08,Hinjewadi,411057,Standalone,6.54,0.95,2.89,2.43,18976.93,4130505.64,5220.31,Broker,27
SYN-00362,synthetic,https://example.com/pune-listing/362,1 BHK,500.07,599.8,1,12,12,1,Semi-Furnished,1,1,0,0,1,Ceramic,1,1,0,1,0,Covered,1,Municipal,894.56,Hadapsar,411028,Society,5.56,2.16,1.96,2.03,16043.2,3021910.07,6042.96,Owner,34
SYN-00363,synthetic,https://example.com/pune-listing/363,3 BHK,930.43,1095.84,4,14,7,1,Unfurnished,0,4,2,2,3,Marble,1,1,0,0,0,Open,0,Corporation + Borewell,2268.74,Hadapsar,411028,Society,5.71,2.22,2.69,1.7,17310.49,6701123.34,7202.15,Owner,38
SYN-00364,synthetic,https://example.com/pune-listing/364,2 BHK,635.59,775.93,3,14,2,1,Semi-Furnished,1,2,3,1,3,Wooden,1,1,0,0,0,Covered,0,,1157.32,Wakad,411057,Society,4.35,3.6,2.3,2.08,15430.21,5173869.05,8140.24,Owner,4
SYN-00365,synthetic,https://example.com/pune-listing/365,1 RK,385.08,487.61,5,6,1,1,Fully Furnished,1,1,2,1,1,Vitrified,1,1,1,1,1,Open,1,Tanker,2305.66,Kalyani Nagar,411006,Society,1.9,4.57,1.02,1.25,32438.63,9670277.69,25112.57,Broker,56
SYN-00366,synthetic,https://example.com/pune-listing/366,3 BHK,1039.66,1237.72,2,21,11,1,Semi-Furnished,1,4,2,2,4,Granite,1,1,0,0,0,Open,0,Tanker,3765.18,Hadapsar,411028,Society,5.46,2.31,2.14,1.99,15527.75,5818562.7,5596.61,Owner,12
SYN-00367,synthetic,https://example.com/pune-listing/367,3 BHK,1246.07,1430.77,7,10,5,1,Unfurnished,0,4,2,2,4,Vitrified,1,0,0,1,0,Bike,1,Corporation + Borewell,5141.03,Aundh,411007,Society,2.81,4.19,1.74,1.14,39596.73,9443790.54,7578.85,Broker,19
SYN-00368,synthetic,https://example.com/pune-listing/368,1 RK,387.75,476.94,1,13,9,1,Fully Furnished,1,1,1,0,2,Marble,1,1,1,1,0,Covered,0,Corporation + Borewell,800.0,Pimple Saudagar,411027,Society,3.78,5.17,1.27,1.64,14101.97,2943895.11,7592.3,Broker,2
SYN-00369,synthetic,https://example.com/pune-listing/369,2 BHK,847.06,954.57,7,11,4,1,Semi-Furnished,1,2,2,2,4,Wooden,1,1,1,0,0,Covered,1,Municipal,3891.56,Kalyani Nagar,411006,Society,1.7,4.8,1.13,1.38,54811.29,25358716.88,29937.26,Owner,31
SYN-00370,synthetic,https://example.com/pune-listing/370,2 BHK,636.26,792.6,7,15,6,1,Semi-Furnished,1,1,2,1,3,Marble,1,1,1,0,0,Covered,0,Corporation + Borewell,838.5,Aundh,411007,Society,2.68,4.83,1.69,1.28,20955.47,11966854.68,18808.02,Broker,14
SYN-00371,synthetic,https://example.com/pune-listing/371,1 BHK,423.47,469.12,8,14,7,1,Unfurnished,1,1,0,0,1,Vitrified,1,1,0,0,0,Covered,0,Corporation + Borewell,1342.1,Magarpatta,411013,Society,4.23,1.95,1.67,2.31,10865.42,2800000.0,6611.97,Owner,34
SYN-00372,synthetic,https://example.com/pune-listing/372,1 BHK,491.34,594.82,0,13,6,1,Semi-Furnished,1,1,1,0,1,Granite,0,0,0,0,0,Covered,0,Corporation + Borewell,1730.66,Pune Camp,411001,Standalone,2.74,5.97,1.34,1.75,11689.89,6102964.92,12421.01,Owner,34
SYN-00373,synthetic,https://example.com/pune-listing/373,3 BHK,1108.4,1240.63,1,13,3,1,Semi-Furnished,1,3,2,2,4,Ceramic,1,1,0,0,1,Covered,1,Municipal,,Aundh,411007,Society,2.82,4.6,1.38,1.76,57370.84,11670871.9,10529.49,Broker,43
SYN-00374,synthetic,https://example.com/pune-listing/374,3 BHK,837.06,939.69,10,12,6,1,Unfurnished,0,3,3,1,5,Vitrified,1,1,1,0,0,Covered,0,Tanker,1945.67,Pimple Saudagar,411027,Society,3.7,5.03,2.06,1.88,18075.99,10047057.57,12002.83,Owner,9
SYN-00375,synthetic,https://example.com/pune-listing/375,5 BHK,1767.99,2216.78,11,13,7,1,Semi-Furnished,1,5,5,3,6,Vitrified,1,1,0,1,0,,1,Borewell,5797.56,Kharadi,411014,Society,3.92,1.47,2.15,1.47,70225.33,20474374.66,11580.62,Owner,20
SYN-00376,synthetic,https://example.com/pune-listing/376,2 BHK,724.02,922.29,1,10,12,1,Unfurnished,1,3,0,1,2,Granite,1,1,0,0,0,Covered,0,Municipal,2354.77,Pune Camp,411001,Society,2.55,6.46,1.73,1.71,19051.48,8461403.17,11686.69,Owner,6
SYN-00377,synthetic,https://example.com/pune-listing/377,2 BHK,585.44,711.61,14,16,18,1,Unfurnished,0,3,2,1,3,Wooden,0,1,1,1,1,Open,1,Municipal,1653.75,Kharadi,411014,Society,4.07,1.6,2.07,2.39,22487.66,4337823.25,7409.5,Owner,45
SYN-00378,synthetic,https://example.com/pune-listing/378,1 BHK,359.87,448.34,2,11,6,1,Semi-Furnished,1,2,0,0,2,Wooden,1,1,1,1,0,Bike,1,Corporation + Borewell,800.0,Viman Nagar,411014,Society,1.95,5.23,1.6,1.47,14053.91,6192563.87,17207.89,Owner,45
SYN-00379,synthetic,https://example.com/pune-listing/379,4 BHK,1767.42,2070.61,1,14,7,1,Fully Furnished,1,4,3,3,5,Ceramic,1,1,1,0,0,Covered,1,Municipal,8674.9,Baner,411045,Society,2.35,4.09,1.38,2.11,131787.48,53297625.75,30155.52,Owner,7
SYN-00380,synthetic,https://example.com/pune-listing/380,3 BHK,1143.6,1249.41,9,10,10,1,Semi-Furnished,1,3,2,2,5,Marble,0,0,0,0,0,Stilt,1,Tanker,3829.01,Viman Nagar,411014,Standalone,2.49,7.28,2.05,1.43,36947.53,8142220.63,7119.84,Owner,15
SYN-00381,synthetic,https://example.com/pune-listing/381,1 RK,461.5,534.91,15,17,13,1,Semi-Furnished,1,1,0,0,2,,0,1,0,0,0,Bike,0,Municipal,1747.44,Hadapsar,411028,Society,5.39,2.79,2.54,2.25,13932.78,4506433.61,9764.85,Builder,23
SYN-00382,synthetic,https://example.com/pune-listing/382,2 BHK,582.58,655.98,14,15,14,1,Semi-Furnished,1,2,3,1,4,Marble,1,1,0,0,0,Open,0,Municipal,1432.17,Pimple Saudagar,411027,Society,4.29,4.16,1.12,1.9,8056.41,3324135.34,5705.9,Owner,50
SYN-00383,synthetic,https://example.com/pune-listing/383,2 BHK,504.65,551.53,2,9,8,1,Semi-Furnished,1,3,2,1,2,Vitrified,1,1,1,1,1,Covered,1,Municipal,2559.06,Kharadi,411014,Society,3.87,3.34,2.16,1.45,18545.19,6180629.12,12247.25,Owner,30
SYN-00384,synthetic,https://example.com/pune-listing/384,2 BHK,682.03,757.37,2,13,10,1,Semi-Furnished,1,2,1,1,3,Marble,0,0,0,0,0,Covered,0,Corporation + Borewell,2468.79,Pune Camp,411001,Society,2.07,5.1,1.17,1.78,13594.95,4830453.61,7082.46,Broker,12
SYN-00385,synthetic,https://example.com/pune-listing/385,1 BHK,468.34,563.96,6,11,15,1,Semi-Furnished,1,1,1,0,1,Ceramic,0,0,1,1,0,Covered,0,Municipal,1866.91,Kharadi,411014,Standalone,4.42,1.68,2.11,2.54,17097.01,6622606.93,14140.47,Owner,13
SYN-00386,synthetic,https://example.com/pune-listing/386,3 BHK,1244.78,1484.02,14,15,8,1,Fully Furnished,1,3,2,2,4,,1,1,1,1,1,Covered,1,Corporation + Borewell,6355.77,Koregaon Park,411001,Society,2.66,4.26,1.89,1.44,112538.15,37692673.15,30280.56,Owner,11
SYN-00387,synthetic,https://example.com/pune-listing/387,3 BHK,615.35,776.58,0,11,10,1,Semi-Furnished,1,3,3,2,5,Wooden,1,1,0,1,1,Covered,1,Municipal,2574.31,Kothrud,411038,Society,0.74,8.1,1.67,1.46,27772.86,9302979.69,15118.16,Owner,52
SYN-00388,synthetic,https://example.com/pune-listing/388,2 BHK,659.47,753.98,9,10,18,1,Semi-Furnished,1,2,3,2,4,Marble,0,0,0,1,1,Covered,1,Municipal,3008.22,Baner,411045,Standalone,2.87,4.53,2.07,1.96,43647.03,14773516.35,22402.17,Owner,77
SYN-00389,synthetic,https://example.com/pune-listing/389,4 BHK,1403.0,1764.05,3,14,8,1,Semi-Furnished,1,4,4,2,8,Marble,1,1,1,1,1,Covered,0,Municipal,5775.96,Baner,411045,Society,2.81,3.79,1.57,2.0,89535.62,42116991.57,30019.18,Broker,24
SYN-00390,synthetic,https://example.com/pune-listing/390,3 BHK,1279.46,1598.86,2,16,11,1,Semi-Furnished,1,3,3,1,5,Marble,1,1,0,1,0,Open,1,Municipal,4338.64,Aundh,411007,Standalone,3.73,4.14,1.77,1.81,40553.2,12305499.15,9617.73,Broker,23
SYN-00391,synthetic,https://example.com/pune-listing/391,2 BHK,565.01,718.5,8,16,5,1,Semi-Furnished,1,2,2,1,4,Vitrified,0,1,0,0,0,None,1,Borewell,849.64,Hinjewadi,411057,Standalone,5.16,0.89,2.02,2.6,7554.98,3720033.37,6583.98,Owner,47
SYN-00392,synthetic,https://example.com/pune-listing/392,2 BHK,785.93,955.25,7,10,10,1,Fully Furnished,1,3,2,1,4,Ceramic,0,1,1,0,0,Stilt,1,Corporation + Borewell,3171.02,Kharadi,411014,Standalone,4.17,1.19,1.6,1.97,35207.35,7777143.41,9895.43,Broker,70
SYN-00393,synthetic,https://example.com/pune-listing/393,3 BHK,803.12,916.32,8,21,11,1,Semi-Furnished,1,3,2,1,4,Ceramic,0,0,0,1,0,Open,1,Municipal,1501.56,Hadapsar,411028,Society,6.43,2.31,2.62,2.11,20436.26,6495869.83,8088.33,Builder,25
SYN-00394,synthetic,https://example.com/pune-listing/394,3 BHK,1293.23,1543.3,5,17,10,1,Unfurnished,1,4,3,2,4,Marble,1,1,1,0,0,Covered,0,Borewell,3777.82,Pimple Saudagar,411027,Society,4.21,5.18,1.68,1.97,42790.17,12290178.88,9503.51,Owner,36
SYN-00395,synthetic,https://example.com/pune-listing/395,3 BHK,1158.26,1339.99,16,18,6,1,Semi-Furnished,1,3,3,2,4,Marble,1,1,0,1,0,Bike,0,Tanker,4631.3,Aundh,411007,Society,3.87,4.39,1.97,1.85,39419.92,13283056.17,11468.15,Owner,103
SYN-00396,synthetic,https://example.com/pune-listing/396,2 BHK,536.73,640.72,10,10,11,1,Fully Furnished,1,2,2,2,3,Granite,1,0,1,1,0,Covered,1,Borewell,2018.74,Baner,411045,Society,3.59,2.33,1.78,2.0,32620.52,16465222.4,30677.15,Builder,20
SYN-00397,synthetic,https://example.com/pune-listing/397,3 BHK,1256.79,1377.67,5,6,4,1,Semi-Furnished,1,3,2,2,5,Vitrified,0,0,1,1,0,Covered,1,Borewell,4858.73,Shivajinagar,411005,Standalone,1.3,6.92,1.27,1.32,51224.4,21885138.59,17413.56,Broker,9
SYN-00398,synthetic,https://example.com/pune-listing/398,2 BHK,626.82,759.96,15,17,9,1,Semi-Furnished,0,2,3,1,3,Ceramic,1,1,1,1,0,Stilt,0,Borewell,1495.36,Aundh,411007,Society,3.47,3.89,1.25,1.68,25558.89,10181733.23,16243.59,Builder,53
SYN-00399,synthetic,https://example.com/pune-listing/399,3 BHK,1242.35,1517.75,0,13,12,1,Unfurnished,0,4,2,2,5,Marble,1,1,0,0,0,Open,0,Borewell,3826.91,Kharadi,411014,Society,4.45,2.03,2.4,2.17,47803.08,8780584.93,7067.7,Broker,21
SYN-00400,synthetic,https://example.com/pune-listing/400,1 BHK,352.38,406.81,11,12,7,1,Semi-Furnished,1,2,1,0,2,Marble,0,0,0,1,0,Stilt,1,Municipal,2490.44,Shivajinagar,411005,Standalone,1.34,7.3,0.91,1.04,14063.71,3710189.61,10528.9,Owner,15
SYN-00401,synthetic,https://example.com/pune-listing/401,3 BHK,1030.78,1208.0,1,14,8,1,Fully Furnished,1,3,2,1,5,Vitrified,1,1,0,0,0,Covered,1,Municipal,2709.93,Nigdi,411044,Society,3.65,10.37,2.02,2.96,38519.73,7365218.79,7145.3,Owner,26
SYN-00402,synthetic,https://example.com/pune-listing/402,1 BHK,361.8,402.24,5,15,13,1,Semi-Furnished,1,1,1,0,2,Granite,1,1,0,0,0,Open,0,Tanker,800.0,Magarpatta,411013,Society,5.27,0.57,1.47,2.23,7500.0,2800000.0,7739.16,Builder,20
SYN-00403,synthetic,https://example.com/pune-listing/403,4 BHK,1264.98,1421.69,10,14,6,1,Semi-Furnished,1,4,4,3,6,Vitrified,1,1,1,0,1,Stilt,1,Corporation + Borewell,3204.69,Kharadi,411014,Society,5.24,1.72,1.92,2.09,52985.09,10991712.99,8689.26,Builder,10
SYN-00404,synthetic,https://example.com/pune-listing/404,3 BHK,1152.2,1446.6,1,12,9,1,Unfurnished,0,3,3,2,4,Vitrified,1,1,0,0,0,Covered,1,Municipal,3626.95,Aundh,411007,Society,2.63,5.0,1.62,1.52,44325.31,9948618.06,8634.48,Broker,15
SYN-00405,synthetic,https://example.com/pune-listing/405,1 BHK,384.98,438.96,2,11,11,1,Unfurnished,0,1,0,0,2,Marble,1,1,0,1,0,Open,1,Borewell,1541.65,Nigdi,411044,Society,3.79,8.75,1.65,2.43,7500.0,2800000.0,7273.04,Broker,18
SYN-00406,synthetic,https://example.com/pune-listing/406,2 BHK,590.89,711.59,4,14,9,1,Unfurnished,1,2,2,1,3,Ceramic,1,1,0,0,0,Stilt,0,,1172.69,Hinjewadi,411057,Society,6.12,0.66,2.36,2.84,15447.01,6001728.8,10157.18,Broker,33
SYN-00407,synthetic,https://example.com/pune-listing/407,5 BHK,1647.77,2036.19,3,12,12,1,Fully Furnished,1,6,4,2,7,Wooden,1,1,1,0,1,Covered,1,Municipal,6215.01,Aundh,411007,Society,2.96,3.05,1.66,1.22,96408.37,25768990.5,15638.72,Owner,19
SYN-00408,synthetic,https://example.com/pune-listing/408,1 BHK,297.43,334.53,11,11,14,1,Unfurnished,0,1,1,0,1,Granite,1,0,0,0,0,Covered,1,Borewell,1395.88,Kothrud,411038,Society,1.28,7.8,1.28,1.05,15773.3,2800000.0,9414.05,Broker,68
SYN-00409,synthetic,https://example.com/pune-listing/409,3 BHK,831.61,900.07,10,16,10,1,Fully Furnished,0,4,3,2,5,Vitrified,1,1,0,0,0,Open,1,Municipal,3504.87,Shivajinagar,411005,Society,0.62,6.14,0.85,1.22,40184.38,15836118.95,19042.78,Owner,77
SYN-00410,synthetic,https://example.com/pune-listing/410,1 BHK,372.18,423.22,3,10,9,1,Semi-Furnished,1,1,2,0,1,Vitrified,1,1,0,0,1,Covered,0,Corporation + Borewell,922.75,Pimple Saudagar,411027,Society,4.77,4.09,2.31,1.81,7500.0,2815603.79,7565.25,Owner,37
SYN-00411,synthetic,https://example.com/pune-listing/411,2 BHK,787.18,963.6,4,10,0,1,Fully Furnished,1,2,2,2,2,Ceramic,0,0,0,1,1,Stilt,1,Municipal,4306.24,Kalyani Nagar,411006,Standalone,1.75,4.05,1.65,1.5,44581.52,28102012.09,35699.8,Broker,44
SYN-00412,synthetic,https://example.com/pune-listing/412,3 BHK,928.5,1064.74,11,12,4,1,Semi-Furnished,1,4,1,2,4,Vitrified,1,1,1,0,0,Open,1,Borewell,2887.34,Shivajinagar,411005,Society,0.3,6.9,0.9,1.15,47095.79,9328910.36,10047.3,Owner,8
SYN-00413,synthetic,https://example.com/pune-listing/413,2 BHK,612.82,775.52,0,14,8,1,Unfurnished,1,3,2,0,3,,1,1,0,1,1,Covered,0,Borewell,2711.41,Kothrud,411038,Society,1.89,7.47,1.0,0.97,30547.65,8393038.11,13695.74,Owner,6
